method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.823049783706665,35.1713924407959,5473.0,20976.0,15.0,118.0,1.2627118644067796,149.0,77.0,5.162166357040405,21792.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.08663249015808,34.91793131828308,5473.0,20724.0,15.0,118.0,1.2627118644067796,149.0,77.0,3.8274476528167725,21812.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,43.08940839767456,35.57328820228577,5473.0,20804.0,15.0,118.0,1.2627118644067796,149.0,77.0,4.078933477401733,21748.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.54658818244934,34.43507170677185,5473.0,20864.0,15.0,118.0,1.2627118644067796,149.0,77.0,4.509060859680176,21712.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.47019863128662,34.73438763618469,5473.0,20676.0,15.0,118.0,1.2627118644067796,149.0,77.0,4.744647741317749,21920.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.793999910354614,35.11565017700195,5473.0,20680.0,15.0,118.0,1.2627118644067796,149.0,77.0,3.4883038997650146,21616.0
treevada,json,dec-r1,0.996,0.815,0.8964549972390944,42.87465190887451,35.10214400291443,5473.0,20760.0,15.0,118.0,1.2627118644067796,149.0,77.0,4.5991010665893555,21716.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.10208225250244,20.21457290649414,3316.0,19300.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.573357343673706,21568.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.615615606307983,20.871676445007324,3316.0,19460.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.69492244720459,21684.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.17734456062317,20.47979211807251,3316.0,19332.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.7812564373016357,21692.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.49308705329895,20.77497172355652,3316.0,19148.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.7924158573150635,21660.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.51994752883911,20.95919632911682,3316.0,19360.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.3072757720947266,21652.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,28.916556358337402,22.397422313690186,3316.0,19300.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.2962498664855957,21816.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,26.997642993927002,20.461851119995117,3316.0,19404.0,13.0,112.0,1.3482142857142858,151.0,75.0,4.085993528366089,21820.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.635130405426025,21.17402696609497,3316.0,19420.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.843626022338867,21604.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,27.08269453048706,20.452821731567383,3316.0,19332.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.4830470085144043,21648.0
treevada,json,dec-r2,0.998,0.815,0.8972642029784886,28.248323917388916,21.574278354644775,3316.0,19244.0,13.0,112.0,1.3482142857142858,151.0,75.0,3.379962205886841,21664.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.78098201751709,2.405900001525879,369.0,18376.0,4.0,33.0,1.3333333333333333,44.0,30.0,3.7676291465759277,21684.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.793962240219116,2.4439167976379395,369.0,18372.0,4.0,33.0,1.3333333333333333,44.0,30.0,3.884983777999878,21720.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.5996713638305664,2.2483599185943604,369.0,18392.0,4.0,33.0,1.3333333333333333,44.0,30.0,5.101240396499634,21536.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.776106357574463,2.4182918071746826,369.0,18304.0,4.0,33.0,1.3333333333333333,44.0,30.0,4.247105121612549,21556.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.7815253734588623,2.43913197517395,369.0,18424.0,4.0,33.0,1.3333333333333333,44.0,30.0,3.8410398960113525,21664.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,3.0488529205322266,2.694605588912964,369.0,18300.0,4.0,33.0,1.3333333333333333,44.0,30.0,3.622393846511841,21564.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.5795674324035645,2.205746650695801,369.0,18432.0,4.0,33.0,1.3333333333333333,44.0,30.0,4.985825300216675,21772.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.6696043014526367,2.305042028427124,369.0,18428.0,4.0,33.0,1.3333333333333333,44.0,30.0,4.419286251068115,21636.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.7967004776000977,2.4353384971618652,369.0,18428.0,4.0,33.0,1.3333333333333333,44.0,30.0,4.503594636917114,21788.0
treevada,lisp,dec-ase21-h,1.0,0.274,0.43014128728414447,2.4219400882720947,2.0900869369506836,369.0,18224.0,4.0,33.0,1.3333333333333333,44.0,30.0,4.458664894104004,21656.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,77.71193885803223,66.93158197402954,8339.0,23588.0,11.0,58.0,1.3448275862068966,78.0,40.0,13.95999813079834,24060.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,77.83818435668945,67.23541975021362,8339.0,23784.0,11.0,58.0,1.3448275862068966,78.0,40.0,13.08916449546814,24084.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,75.79394245147705,64.21641111373901,8339.0,23680.0,11.0,58.0,1.3448275862068966,78.0,40.0,14.212181091308594,24472.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,78.05551052093506,67.36715698242188,8339.0,23784.0,11.0,58.0,1.3448275862068966,78.0,40.0,14.432133674621582,24316.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,80.76840353012085,71.25804042816162,8339.0,23708.0,11.0,58.0,1.3448275862068966,78.0,40.0,12.794795513153076,24080.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,80.9341332912445,71.34550142288208,8339.0,23748.0,11.0,58.0,1.3448275862068966,78.0,40.0,12.866971731185913,24020.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,74.81445717811584,63.49321413040161,8339.0,23728.0,11.0,58.0,1.3448275862068966,78.0,40.0,13.956604719161987,24072.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,78.3859646320343,67.91144132614136,8339.0,23600.0,11.0,58.0,1.3448275862068966,78.0,40.0,13.220960855484009,24308.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,76.71110796928406,65.8231794834137,8339.0,23720.0,11.0,58.0,1.3448275862068966,78.0,40.0,14.033076047897339,23924.0
treevada,lisp,dec-r1,1.0,0.579,0.733375554148195,78.89504551887512,67.96420121192932,8339.0,23876.0,11.0,58.0,1.3448275862068966,78.0,40.0,14.785151720046997,24408.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,54.70958375930786,49.170321226119995,6274.0,22384.0,10.0,55.0,1.3272727272727274,73.0,40.0,11.00483226776123,23804.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,55.243958711624146,49.5754554271698,6274.0,22032.0,10.0,55.0,1.3272727272727274,73.0,40.0,10.93886113166809,23988.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,52.80217099189758,47.12504243850708,6274.0,22176.0,10.0,55.0,1.3272727272727274,73.0,40.0,13.08640193939209,23740.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,54.600433588027954,49.10818076133728,6274.0,22048.0,10.0,55.0,1.3272727272727274,73.0,40.0,12.509039878845215,24056.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,57.50842475891113,52.405646085739136,6274.0,22196.0,10.0,55.0,1.3272727272727274,73.0,40.0,10.265965461730957,24076.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,57.845975399017334,52.81136870384216,6274.0,22196.0,10.0,55.0,1.3272727272727274,73.0,40.0,10.343052387237549,24128.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,51.866375207901,46.17208957672119,6274.0,22028.0,10.0,55.0,1.3272727272727274,73.0,40.0,15.212589502334595,23808.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,53.872748136520386,48.31526160240173,6274.0,22200.0,10.0,55.0,1.3272727272727274,73.0,40.0,10.925366401672363,23800.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,55.1256000995636,49.38766407966614,6274.0,22080.0,10.0,55.0,1.3272727272727274,73.0,40.0,12.51735544204712,23568.0
treevada,lisp,dec-r2,1.0,0.551,0.7105093488072212,54.06576991081238,48.56757187843323,6274.0,22200.0,10.0,55.0,1.3272727272727274,73.0,40.0,10.527214765548706,23744.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.432706117630005,4.351746082305908,728.0,18636.0,8.0,75.0,1.1866666666666668,89.0,67.0,3.7356114387512207,22040.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.608925104141235,4.556595802307129,728.0,18640.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.5811541080474854,21872.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.860798597335815,4.781008720397949,728.0,18696.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.2338621616363525,22144.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.322307825088501,4.329899787902832,728.0,18304.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.3099756240844727,21892.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.540611982345581,4.402632713317871,728.0,18528.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.3099677562713623,21980.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.4139015674591064,4.395914316177368,728.0,18600.0,8.0,75.0,1.1866666666666668,89.0,67.0,3.295835256576538,21984.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.531588315963745,4.409649133682251,728.0,18496.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.9634673595428467,22112.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.555378198623657,4.530574560165405,728.0,18600.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.384650230407715,22136.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.66914963722229,4.555035591125488,728.0,18456.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.6703507900238037,22336.0
treevada,turtle,dec-ase21-h,1.0,0.431,0.6023759608665269,5.333381414413452,4.353095054626465,728.0,18580.0,8.0,75.0,1.1866666666666668,89.0,67.0,2.2824323177337646,21960.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.6963415145874,24.72089123725891,3836.0,21532.0,9.0,78.0,1.2307692307692308,96.0,67.0,4.257257699966431,23400.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.84997797012329,24.913734912872314,3836.0,21388.0,9.0,78.0,1.2307692307692308,96.0,67.0,4.565077781677246,23448.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.734187602996826,25.84891366958618,3836.0,21548.0,9.0,78.0,1.2307692307692308,96.0,67.0,3.8366150856018066,23428.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.049274921417236,24.318016052246094,3836.0,21740.0,9.0,78.0,1.2307692307692308,96.0,67.0,3.772324800491333,23448.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,51.15365481376648,24.566152095794678,3836.0,21484.0,9.0,78.0,1.2307692307692308,96.0,67.0,3.8751163482666016,23568.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,49.15637159347534,24.72390913963318,3836.0,21588.0,9.0,78.0,1.2307692307692308,96.0,67.0,4.185894966125488,23540.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.13761019706726,24.473198175430298,3836.0,21548.0,9.0,78.0,1.2307692307692308,96.0,67.0,3.693596839904785,23404.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.47602820396423,25.091521501541138,3836.0,21724.0,9.0,78.0,1.2307692307692308,96.0,67.0,4.273894786834717,23552.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,49.57889103889465,24.43582057952881,3836.0,21440.0,9.0,78.0,1.2307692307692308,96.0,67.0,3.9071342945098877,23452.0
treevada,turtle,dec-r1,1.0,0.431,0.6023759608665269,50.38386797904968,24.064021110534668,3836.0,21488.0,9.0,78.0,1.2307692307692308,96.0,67.0,4.3281121253967285,23464.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,31.709603786468506,17.85074257850647,2860.0,20920.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.172760248184204,21944.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,32.335111141204834,18.23665690422058,2860.0,20844.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.40999174118042,21784.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,32.68316149711609,18.974108695983887,2860.0,20936.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.3555595874786377,21972.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,32.273807525634766,18.35247039794922,2860.0,20840.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.3980042934417725,21748.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,31.349726676940918,17.794368028640747,2860.0,20852.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.0528907775878906,21788.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,31.93701696395874,18.156132698059082,2860.0,20876.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.3937599658966064,21836.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,32.249863624572754,18.21752619743347,2860.0,20856.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.4034838676452637,21840.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,31.66023278236389,17.774372100830078,2860.0,21052.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.2731359004974365,21740.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,32.083213806152344,18.248340368270874,2860.0,20884.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.071869373321533,21740.0
treevada,turtle,dec-r2,1.0,0.303,0.46508058326937834,31.77182936668396,17.752549409866333,2860.0,20884.0,8.0,75.0,1.2133333333333334,91.0,67.0,2.4002745151519775,21984.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,32.019104957580566,26.17951464653015,3232.0,21092.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.7447247505187988,23128.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,32.05904579162598,26.13618230819702,3232.0,21256.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.832784652709961,22936.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,28.16357183456421,21.639209747314453,3232.0,21180.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.16334867477417,23112.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,31.73525381088257,25.75764536857605,3232.0,21320.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.8282194137573242,22980.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,30.732404947280884,24.890742540359497,3232.0,21252.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.7545394897460938,23152.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,29.401819705963135,23.6385600566864,3232.0,21384.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.7046144008636475,23016.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,27.631150245666504,21.250977993011475,3232.0,21272.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.011434316635132,23224.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,31.030479431152344,25.107165336608887,3232.0,21308.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.8367908000946045,22944.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,30.44654679298401,24.429474592208862,3232.0,21276.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.840909719467163,23040.0
treevada,while,dec-ase21-h,1.0,0.237,0.38318512530315274,27.279192686080933,20.88164520263672,3232.0,21348.0,8.0,18.0,2.7222222222222223,49.0,18.0,1.823850393295288,23224.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,735.50901222229,142.67547726631165,15027.0,48616.0,17.0,33.0,2.1515151515151514,71.0,18.0,15.358124256134033,36272.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,731.2312591075897,139.84194159507751,15027.0,48624.0,17.0,33.0,2.1515151515151514,71.0,18.0,15.531980752944946,36148.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,928.7632863521576,116.91525888442993,15027.0,48480.0,17.0,33.0,2.1515151515151514,71.0,18.0,18.863675355911255,36136.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,725.4486846923828,138.34074234962463,15027.0,48676.0,17.0,33.0,2.1515151515151514,71.0,18.0,15.056014776229858,36260.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,715.9961097240448,142.59833645820618,15027.0,48828.0,17.0,33.0,2.1515151515151514,71.0,18.0,15.145705699920654,36136.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,725.4338178634644,141.4493637084961,15027.0,48656.0,17.0,33.0,2.1515151515151514,71.0,18.0,14.24600887298584,35924.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,848.4847097396851,122.49857807159424,15027.0,48464.0,17.0,33.0,2.1515151515151514,71.0,18.0,18.75110387802124,36296.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,739.3950905799866,140.1398286819458,15027.0,48632.0,17.0,33.0,2.1515151515151514,71.0,18.0,15.401559114456177,36096.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,772.7348656654358,127.61005139350891,15027.0,48828.0,17.0,33.0,2.1515151515151514,71.0,18.0,16.28058409690857,35924.0
treevada,while,dec-r1,1.0,0.899,0.94681411269089,814.9775583744049,123.18092679977417,15027.0,48660.0,17.0,33.0,2.1515151515151514,71.0,18.0,16.05787944793701,36268.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,825.3062188625336,166.47925734519958,17629.0,50408.0,17.0,33.0,2.121212121212121,70.0,18.0,13.51129150390625,35464.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,829.6092000007629,162.8693962097168,17629.0,50404.0,17.0,33.0,2.121212121212121,70.0,18.0,13.84060525894165,34968.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,952.7569909095764,138.78785347938538,17629.0,50376.0,17.0,33.0,2.121212121212121,70.0,18.0,16.555973529815674,35228.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,810.3409326076508,166.50984287261963,17629.0,50328.0,17.0,33.0,2.121212121212121,70.0,18.0,13.716941118240356,35444.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,811.7619950771332,170.625883102417,17629.0,50560.0,17.0,33.0,2.121212121212121,70.0,18.0,12.862634420394897,35492.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,776.7233073711395,157.33276081085205,17629.0,50220.0,17.0,33.0,2.121212121212121,70.0,18.0,12.920981407165527,35800.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,948.3873505592346,144.08238983154297,17629.0,50256.0,17.0,33.0,2.121212121212121,70.0,18.0,16.611979961395264,35604.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,829.6405763626099,162.51929831504822,17629.0,50552.0,17.0,33.0,2.121212121212121,70.0,18.0,13.54976773262024,35152.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,827.7534589767456,155.75436282157898,17629.0,50312.0,17.0,33.0,2.121212121212121,70.0,18.0,13.494859457015991,34860.0
treevada,while,dec-r2,1.0,0.845,0.9159891598915989,831.5906836986542,156.60852670669556,17629.0,50368.0,17.0,33.0,2.121212121212121,70.0,18.0,14.2861168384552,35604.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,112.28530287742615,66.60232377052307,8359.0,34412.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.51259183883667,22508.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,114.82033681869507,64.01562118530273,8359.0,34216.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.482067108154297,22436.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,112.86106252670288,60.876307249069214,8359.0,34084.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.431875705718994,22652.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,112.95527529716492,62.032554149627686,8359.0,34068.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.401645183563232,22532.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,112.95332479476929,67.39609932899475,8359.0,34368.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.432321548461914,22560.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,110.08238554000854,57.77396607398987,8359.0,34076.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.4726221561431885,22412.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,113.07147312164307,59.5519232749939,8359.0,34020.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.4044249057769775,22636.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,112.61877632141113,62.94651818275452,8359.0,34120.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.437344551086426,22340.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,116.06490445137024,64.0148537158966,8359.0,34188.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.476492643356323,22340.0
treevada,xml,dec-ase21-h,1.0,1.0,1.0,114.86805534362793,64.18642807006836,8359.0,34208.0,10.0,81.0,1.5432098765432098,125.0,58.0,7.419154405593872,22328.0
treevada,xml,dec-r1,1.0,1.0,1.0,152.6967842578888,76.43401336669922,8790.0,80332.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.70849895477295,22992.0
treevada,xml,dec-r1,1.0,1.0,1.0,159.07870864868164,74.70345711708069,8790.0,80300.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.657692909240723,22924.0
treevada,xml,dec-r1,1.0,1.0,1.0,162.9359667301178,70.56182932853699,8790.0,80324.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.584088563919067,22864.0
treevada,xml,dec-r1,1.0,1.0,1.0,159.57805013656616,75.7963125705719,8790.0,80300.0,8.0,75.0,1.6533333333333333,124.0,58.0,12.291436910629272,23220.0
treevada,xml,dec-r1,1.0,1.0,1.0,152.66284155845642,77.84651851654053,8790.0,80316.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.755495548248291,23180.0
treevada,xml,dec-r1,1.0,1.0,1.0,153.1091012954712,72.95897364616394,8790.0,80296.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.636262655258179,22984.0
treevada,xml,dec-r1,1.0,1.0,1.0,162.38003063201904,70.01211380958557,8790.0,80340.0,8.0,75.0,1.6533333333333333,124.0,58.0,12.364383697509766,23368.0
treevada,xml,dec-r1,1.0,1.0,1.0,160.8435342311859,73.7340350151062,8790.0,80076.0,8.0,75.0,1.6533333333333333,124.0,58.0,13.382812738418579,23000.0
treevada,xml,dec-r1,1.0,1.0,1.0,158.42485523223877,73.60910511016846,8790.0,80292.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.861616134643555,23340.0
treevada,xml,dec-r1,1.0,1.0,1.0,158.72096586227417,76.12651801109314,8790.0,80296.0,8.0,75.0,1.6533333333333333,124.0,58.0,11.769076347351074,23104.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,267.8222563266754,129.20182299613953,13589.0,75008.0,10.0,85.0,1.9058823529411764,162.0,58.0,13.671850681304932,23440.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,286.44450974464417,128.0458414554596,13589.0,75076.0,10.0,85.0,1.9058823529411764,162.0,58.0,14.731611728668213,23236.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,281.39890336990356,121.71235084533691,13589.0,75032.0,10.0,85.0,1.9058823529411764,162.0,58.0,13.631085634231567,23296.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,270.9580497741699,128.4311544895172,13589.0,74988.0,10.0,85.0,1.9058823529411764,162.0,58.0,18.630690813064575,23384.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,267.9077968597412,129.15977215766907,13589.0,75056.0,10.0,85.0,1.9058823529411764,162.0,58.0,13.564652442932129,23320.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,267.21566438674927,129.7399137020111,13589.0,75000.0,10.0,85.0,1.9058823529411764,162.0,58.0,18.793222427368164,23440.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,288.1467716693878,121.95981645584106,13589.0,75036.0,10.0,85.0,1.9058823529411764,162.0,58.0,13.620839834213257,23152.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,282.8062069416046,127.19959139823914,13589.0,75028.0,10.0,85.0,1.9058823529411764,162.0,58.0,19.246355056762695,23416.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,279.5709230899811,126.7774863243103,13589.0,74960.0,10.0,85.0,1.9058823529411764,162.0,58.0,18.346243381500244,23256.0
treevada,xml,dec-r2,1.0,0.902,0.9484752891692955,281.3304567337036,126.56531000137329,13589.0,75240.0,10.0,85.0,1.9058823529411764,162.0,58.0,18.67398953437805,23368.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.341361045837402,24.657889127731323,1676.0,18908.0,7.0,82.0,1.2073170731707317,99.0,74.0,1.0278525352478027,20984.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.47618341445923,24.861116409301758,1676.0,18972.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8909504413604736,20912.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,26.42972493171692,25.756873607635498,1676.0,19136.0,7.0,82.0,1.2073170731707317,99.0,74.0,1.0824484825134277,21028.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.204134225845337,24.489291667938232,1676.0,19144.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8554279804229736,20700.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.46519374847412,24.782899141311646,1676.0,19020.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8079178333282471,20792.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.387044668197632,24.657060146331787,1676.0,18868.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.9431180953979492,20872.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.14204430580139,24.4414005279541,1676.0,19072.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8533000946044922,20840.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.323631525039673,24.706701278686523,1676.0,19008.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8890280723571777,20720.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,25.884571075439453,25.219887018203735,1676.0,18940.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8692905902862549,20920.0
treevada,curl,dec-ase21-r0,0.878,0.0,0.0,24.787351608276367,24.114104986190796,1676.0,18964.0,7.0,82.0,1.2073170731707317,99.0,74.0,0.8819355964660645,20752.0
treevada,curl,dec-r1,1.0,0.0,0.0,24.555033206939697,23.538247108459473,1606.0,19096.0,7.0,79.0,1.1518987341772151,91.0,71.0,1.1834590435028076,20696.0
