method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
treevada,json,ase21-h,0.981,0.935,0.9574478079331942,42.04308581352234,24.18524932861328,3260.0,20764.0,15.0,178.0,1.1797752808988764,210.0,86.0,5.004574298858643,22500.0
treevada,json,r1,0.958,0.898,0.9270301724137932,47.723087549209595,39.240126848220825,6258.0,23804.0,17.0,178.0,1.1685393258426966,208.0,82.0,6.057138681411743,22920.0
treevada,json,r1,0.958,0.898,0.9270301724137932,47.170517683029175,38.522595167160034,6258.0,23752.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.5099937915802,22980.0
treevada,json,r1,0.958,0.898,0.9270301724137932,47.52121543884277,38.86844277381897,6258.0,23800.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.7003960609436035,22696.0
treevada,json,r1,0.958,0.898,0.9270301724137932,47.253002882003784,38.7940354347229,6258.0,23656.0,17.0,178.0,1.1685393258426966,208.0,82.0,6.613776922225952,22792.0
treevada,json,r1,0.958,0.898,0.9270301724137932,48.98872661590576,40.227930784225464,6258.0,23936.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.747069597244263,22752.0
treevada,json,r1,0.958,0.898,0.9270301724137932,48.29950761795044,39.664371728897095,6258.0,23708.0,17.0,178.0,1.1685393258426966,208.0,82.0,6.3685526847839355,22668.0
treevada,json,r1,0.958,0.898,0.9270301724137932,49.39239740371704,40.75276303291321,6258.0,23740.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.986343145370483,22416.0
treevada,json,r1,0.958,0.898,0.9270301724137932,45.74295425415039,37.12971258163452,6258.0,23696.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.861210584640503,22800.0
treevada,json,r1,0.958,0.898,0.9270301724137932,48.276464223861694,39.27196669578552,6258.0,23788.0,17.0,178.0,1.1685393258426966,208.0,82.0,7.112547874450684,22984.0
treevada,json,r1,0.958,0.898,0.9270301724137932,46.982295989990234,38.43183350563049,6258.0,23752.0,17.0,178.0,1.1685393258426966,208.0,82.0,5.940614700317383,22916.0
treevada,json,r2,0.969,0.98,0.9744689584402257,59.74945139884949,41.89178228378296,6872.0,22304.0,15.0,171.0,1.2105263157894737,207.0,79.0,6.418359756469727,22712.0
treevada,json,r2,0.969,0.98,0.9744689584402257,60.30878496170044,42.45607233047485,6872.0,22320.0,15.0,171.0,1.2105263157894737,207.0,79.0,5.588447093963623,22636.0
treevada,json,r2,0.969,0.98,0.9744689584402257,58.52389979362488,41.541996717453,6872.0,22516.0,15.0,171.0,1.2105263157894737,207.0,79.0,6.362001180648804,22616.0
treevada,json,r2,0.969,0.98,0.9744689584402257,61.18739581108093,43.388274908065796,6872.0,22280.0,15.0,171.0,1.2105263157894737,207.0,79.0,8.919999122619629,22676.0
treevada,json,r2,0.969,0.98,0.9744689584402257,59.758190393447876,42.21205759048462,6872.0,22236.0,15.0,171.0,1.2105263157894737,207.0,79.0,5.906219482421875,22700.0
treevada,json,r2,0.969,0.98,0.9744689584402257,61.12663960456848,43.36164593696594,6872.0,22436.0,15.0,171.0,1.2105263157894737,207.0,79.0,6.1116883754730225,22944.0
treevada,json,r2,0.969,0.98,0.9744689584402257,61.5103714466095,43.958553075790405,6872.0,22348.0,15.0,171.0,1.2105263157894737,207.0,79.0,6.918852806091309,22308.0
treevada,json,r2,0.969,0.98,0.9744689584402257,61.155112504959106,43.3911235332489,6872.0,22288.0,15.0,171.0,1.2105263157894737,207.0,79.0,8.113292694091797,22360.0
treevada,json,r2,0.969,0.98,0.9744689584402257,59.36051821708679,42.233153343200684,6872.0,22372.0,15.0,171.0,1.2105263157894737,207.0,79.0,6.610086679458618,22488.0
treevada,json,r2,0.969,0.98,0.9744689584402257,59.52896428108215,42.35439920425415,6872.0,22244.0,15.0,171.0,1.2105263157894737,207.0,79.0,9.042995929718018,22476.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,11.795728206634521,10.806512355804443,1840.0,19140.0,10.0,54.0,1.3518518518518519,73.0,40.0,20.09700608253479,27236.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,13.761702060699463,12.737266540527344,1840.0,18972.0,10.0,54.0,1.3518518518518519,73.0,40.0,20.831593990325928,27208.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,13.284916162490845,12.334653854370117,1840.0,19264.0,10.0,54.0,1.3518518518518519,73.0,40.0,20.99976134300232,26600.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,12.037901639938354,11.06615924835205,1840.0,19136.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.807446718215942,27252.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,12.407545328140259,11.409600257873535,1840.0,18996.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.3091778755188,27372.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,11.62357234954834,10.675074100494385,1840.0,19124.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.740473747253418,26772.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,13.673055410385132,12.735002994537354,1840.0,19124.0,10.0,54.0,1.3518518518518519,73.0,40.0,20.069411277770996,27308.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,13.523712396621704,12.565330982208252,1840.0,19044.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.203401565551758,27116.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,12.374027252197266,11.405896186828613,1840.0,19136.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.625357627868652,27300.0
treevada,lisp,ase21-h,0.695,0.729,0.7115941011235954,13.649817705154419,12.658588409423828,1840.0,19312.0,10.0,54.0,1.3518518518518519,73.0,40.0,19.664013862609863,27236.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1638.0233283042908,953.8891458511353,52606.0,62344.0,18.0,95.0,1.6526315789473685,157.0,40.0,138.88580918312073,38472.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1607.8760888576508,951.0285062789917,52606.0,62152.0,18.0,95.0,1.6526315789473685,157.0,40.0,122.0735547542572,38700.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1581.1966121196747,938.2725026607513,52606.0,62180.0,18.0,95.0,1.6526315789473685,157.0,40.0,139.94522523880005,38672.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1635.299989938736,956.6954061985016,52606.0,61984.0,18.0,95.0,1.6526315789473685,157.0,40.0,137.70175457000732,38732.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1631.2424578666687,950.527302980423,52606.0,62180.0,18.0,95.0,1.6526315789473685,157.0,40.0,145.1101472377777,38648.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1639.534155845642,951.6656820774078,52606.0,62132.0,18.0,95.0,1.6526315789473685,157.0,40.0,142.1979377269745,38820.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1630.7707915306091,956.007265329361,52606.0,62108.0,18.0,95.0,1.6526315789473685,157.0,40.0,143.56605410575867,38672.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1841.9317321777344,1062.5698928833008,52606.0,62068.0,18.0,95.0,1.6526315789473685,157.0,40.0,126.62534523010254,38680.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1599.983892917633,947.4086422920227,52606.0,62156.0,18.0,95.0,1.6526315789473685,157.0,40.0,132.50054717063904,39004.0
treevada,lisp,r1,0.986,1.0,0.9929506545820745,1619.2708067893982,940.2590866088867,52606.0,62192.0,18.0,95.0,1.6526315789473685,157.0,40.0,132.14514207839966,38540.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,215.43082094192505,172.50059604644775,16977.0,28728.0,12.0,68.0,1.4411764705882353,98.0,40.0,91.14019823074341,33628.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,210.09586310386658,167.9213409423828,16977.0,28596.0,12.0,68.0,1.4411764705882353,98.0,40.0,96.89546179771423,35396.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,211.9244134426117,169.09630870819092,16977.0,28740.0,12.0,68.0,1.4411764705882353,98.0,40.0,98.39591145515442,35480.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,210.68264985084534,169.7103705406189,16977.0,28596.0,12.0,68.0,1.4411764705882353,98.0,40.0,88.72485256195068,35180.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,209.68797945976257,167.81437516212463,16977.0,28716.0,12.0,68.0,1.4411764705882353,98.0,40.0,91.29092121124268,35864.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,213.9903688430786,171.62592482566833,16977.0,28548.0,12.0,68.0,1.4411764705882353,98.0,40.0,85.10969996452332,35560.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,208.9736363887787,166.96440505981445,16977.0,28664.0,12.0,68.0,1.4411764705882353,98.0,40.0,99.55764675140381,33876.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,209.17060613632202,166.57115006446838,16977.0,28620.0,12.0,68.0,1.4411764705882353,98.0,40.0,96.23217725753784,35576.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,212.00081944465637,170.75301003456116,16977.0,28624.0,12.0,68.0,1.4411764705882353,98.0,40.0,89.25702810287476,35596.0
treevada,lisp,r2,0.895,0.978,0.9346609717031501,211.4003448486328,169.91333055496216,16977.0,28712.0,12.0,68.0,1.4411764705882353,98.0,40.0,101.74315023422241,35336.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.417744636535645,31.778180360794067,5110.0,21356.0,11.0,84.0,1.2619047619047619,106.0,67.0,7.836569547653198,25280.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.56377100944519,32.015798807144165,5110.0,21060.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.537506818771362,25200.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.24490213394165,31.633313417434692,5110.0,21320.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.009126901626587,25420.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.49249029159546,32.08083653450012,5110.0,20716.0,11.0,84.0,1.2619047619047619,106.0,67.0,7.999260663986206,25296.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.77506899833679,32.098291635513306,5110.0,21368.0,11.0,84.0,1.2619047619047619,106.0,67.0,7.7901411056518555,25212.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.44808006286621,32.186237812042236,5110.0,21380.0,11.0,84.0,1.2619047619047619,106.0,67.0,7.95713996887207,25244.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.115816831588745,31.770360469818115,5110.0,21224.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.127270460128784,25292.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.72737407684326,31.980128288269043,5110.0,21320.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.050763130187988,25444.0
treevada,turtle,ase21-h,1.0,1.0,1.0,42.7876353263855,31.339376211166382,5110.0,21188.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.06480097770691,25024.0
treevada,turtle,ase21-h,1.0,1.0,1.0,43.439956188201904,31.761407375335693,5110.0,21328.0,11.0,84.0,1.2619047619047619,106.0,67.0,8.238255023956299,25144.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,173.95014333724976,112.19197130203247,16041.0,36540.0,15.0,95.0,1.305263157894737,124.0,67.0,29.27236580848694,28844.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,175.67160654067993,114.41778993606567,16041.0,36408.0,15.0,95.0,1.305263157894737,124.0,67.0,28.765493154525757,28876.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,173.47495985031128,112.85408759117126,16041.0,36372.0,15.0,95.0,1.305263157894737,124.0,67.0,26.000404357910156,28292.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,174.26903080940247,113.38295888900757,16041.0,36444.0,15.0,95.0,1.305263157894737,124.0,67.0,27.66275382041931,28456.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,175.85592484474182,113.52122187614441,16041.0,36448.0,15.0,95.0,1.305263157894737,124.0,67.0,32.613707065582275,28796.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,175.46698212623596,114.39688754081726,16041.0,36420.0,15.0,95.0,1.305263157894737,124.0,67.0,27.90395426750183,28856.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,170.80292177200317,110.85781168937683,16041.0,36404.0,15.0,95.0,1.305263157894737,124.0,67.0,29.056082725524902,28604.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,178.15969371795654,114.9361515045166,16041.0,36476.0,15.0,95.0,1.305263157894737,124.0,67.0,29.493151426315308,28896.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,175.5941286087036,112.9616539478302,16041.0,36492.0,15.0,95.0,1.305263157894737,124.0,67.0,33.086960554122925,28904.0
treevada,turtle,r1,0.951,1.0,0.9748846745258841,175.56748509407043,112.49644875526428,16041.0,36380.0,15.0,95.0,1.305263157894737,124.0,67.0,30.052671194076538,28280.0
treevada,turtle,r2,1.0,1.0,1.0,117.67400217056274,76.61761665344238,11360.0,29632.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.369044542312622,26448.0
treevada,turtle,r2,1.0,1.0,1.0,118.93758773803711,77.53537917137146,11360.0,29752.0,12.0,86.0,1.2325581395348837,106.0,67.0,12.462462902069092,26324.0
treevada,turtle,r2,1.0,1.0,1.0,118.51100301742554,77.13564443588257,11360.0,29760.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.574342966079712,26348.0
treevada,turtle,r2,1.0,1.0,1.0,117.57762789726257,76.93262267112732,11360.0,29632.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.801113605499268,26356.0
treevada,turtle,r2,1.0,1.0,1.0,115.84110832214355,75.64330410957336,11360.0,29668.0,12.0,86.0,1.2325581395348837,106.0,67.0,16.63802146911621,26880.0
treevada,turtle,r2,1.0,1.0,1.0,116.4347231388092,76.46365642547607,11360.0,29576.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.033668994903564,26760.0
treevada,turtle,r2,1.0,1.0,1.0,116.55106782913208,75.66036176681519,11360.0,29916.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.154875755310059,26456.0
treevada,turtle,r2,1.0,1.0,1.0,116.41313195228577,75.01587080955505,11360.0,29856.0,12.0,86.0,1.2325581395348837,106.0,67.0,12.661982536315918,26128.0
treevada,turtle,r2,1.0,1.0,1.0,115.16178321838379,74.75957560539246,11360.0,29692.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.061631202697754,26488.0
treevada,turtle,r2,1.0,1.0,1.0,120.20556950569153,78.11614274978638,11360.0,29624.0,12.0,86.0,1.2325581395348837,106.0,67.0,13.340953826904297,26068.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,26.652613878250122,20.455883264541626,3233.0,21172.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.485590696334839,23164.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,26.909778118133545,20.647581577301025,3233.0,21212.0,8.0,18.0,2.7222222222222223,49.0,18.0,3.0184521675109863,23188.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.4096200466156,21.1411612033844,3233.0,21360.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.9209775924682617,23148.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,26.716771125793457,20.563053131103516,3233.0,21336.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.5548906326293945,23140.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,26.732160568237305,20.444294929504395,3233.0,21356.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.471668243408203,23168.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.008721351623535,20.74738049507141,3233.0,21336.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.8645591735839844,23124.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.241853713989258,21.06132197380066,3233.0,21352.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.877182722091675,22972.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.15013027191162,20.853899002075195,3233.0,21264.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.6538732051849365,23092.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.24767231941223,20.926849603652954,3233.0,21132.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.8968162536621094,23124.0
treevada,while,ase21-h,1.0,0.237,0.38318512530315274,27.02490758895874,20.828161001205444,3233.0,21484.0,8.0,18.0,2.7222222222222223,49.0,18.0,2.5553195476531982,23196.0
treevada,while,r1,1.0,1.0,1.0,3346.909601688385,396.8464820384979,31552.0,133344.0,24.0,55.0,2.0545454545454547,113.0,18.0,102.91180849075317,90108.0
treevada,while,r1,1.0,1.0,1.0,3315.793479204178,385.58624148368835,31552.0,133324.0,24.0,55.0,2.0545454545454547,113.0,18.0,113.07846021652222,90136.0
treevada,while,r1,1.0,1.0,1.0,3221.242392063141,391.869371175766,31552.0,133000.0,24.0,55.0,2.0545454545454547,113.0,18.0,100.28008699417114,90152.0
treevada,while,r1,1.0,1.0,1.0,3244.272310256958,401.1738247871399,31552.0,132696.0,24.0,55.0,2.0545454545454547,113.0,18.0,101.33426928520203,89892.0
treevada,while,r1,1.0,1.0,1.0,3329.632575750351,386.4594705104828,31552.0,133280.0,24.0,55.0,2.0545454545454547,113.0,18.0,119.22665214538574,90032.0
treevada,while,r1,1.0,1.0,1.0,3264.6303112506866,406.71056628227234,31552.0,133048.0,24.0,55.0,2.0545454545454547,113.0,18.0,99.31307363510132,89952.0
treevada,while,r1,1.0,1.0,1.0,3374.896564722061,379.0621552467346,31552.0,133344.0,24.0,55.0,2.0545454545454547,113.0,18.0,124.20118618011475,90348.0
treevada,while,r1,1.0,1.0,1.0,3360.625942468643,395.43800806999207,31552.0,133280.0,24.0,55.0,2.0545454545454547,113.0,18.0,105.95978140830994,90248.0
treevada,while,r1,1.0,1.0,1.0,3226.389179944992,390.1099474430084,31552.0,132920.0,24.0,55.0,2.0545454545454547,113.0,18.0,108.46161937713623,90224.0
treevada,while,r1,1.0,1.0,1.0,3324.830993413925,385.9435477256775,31552.0,133372.0,24.0,55.0,2.0545454545454547,113.0,18.0,107.48697566986084,90312.0
treevada,while,r2,1.0,1.0,1.0,4714.276102781296,427.33780002593994,31372.0,222788.0,17.0,38.0,2.1052631578947367,80.0,18.0,77.00425863265991,64744.0
treevada,while,r2,1.0,1.0,1.0,4877.142820119858,438.53543519973755,31372.0,222548.0,17.0,38.0,2.1052631578947367,80.0,18.0,82.81029319763184,64652.0
treevada,while,r2,1.0,1.0,1.0,4663.94290137291,429.50348234176636,31372.0,223096.0,17.0,38.0,2.1052631578947367,80.0,18.0,73.95896697044373,64748.0
treevada,while,r2,1.0,1.0,1.0,4540.513578414917,438.017347574234,31372.0,222512.0,17.0,38.0,2.1052631578947367,80.0,18.0,71.57859921455383,64600.0
treevada,while,r2,1.0,1.0,1.0,4910.945816516876,448.13741874694824,31372.0,222420.0,17.0,38.0,2.1052631578947367,80.0,18.0,80.57748579978943,64636.0
treevada,while,r2,1.0,1.0,1.0,4667.272062540054,432.97856736183167,31372.0,222640.0,17.0,38.0,2.1052631578947367,80.0,18.0,74.4657928943634,64748.0
treevada,while,r2,1.0,1.0,1.0,4691.1177616119385,424.12435483932495,31372.0,222480.0,17.0,38.0,2.1052631578947367,80.0,18.0,78.8950264453888,64796.0
treevada,while,r2,1.0,1.0,1.0,4741.175336360931,427.86611819267273,31372.0,222692.0,17.0,38.0,2.1052631578947367,80.0,18.0,85.3277907371521,64968.0
treevada,while,r2,1.0,1.0,1.0,4663.268296718597,428.97973012924194,31372.0,222752.0,17.0,38.0,2.1052631578947367,80.0,18.0,74.91800117492676,64544.0
treevada,while,r2,1.0,1.0,1.0,4899.464815378189,432.78728318214417,31372.0,222508.0,17.0,38.0,2.1052631578947367,80.0,18.0,82.05593037605286,64708.0
treevada,xml,ase21-h,1.0,1.0,1.0,151.17533922195435,67.56508445739746,9485.0,34280.0,10.0,82.0,1.524390243902439,125.0,58.0,7.85210394859314,22112.0
treevada,xml,ase21-h,1.0,1.0,1.0,146.77710461616516,66.24115800857544,9485.0,34284.0,10.0,82.0,1.524390243902439,125.0,58.0,8.001065969467163,22480.0
treevada,xml,ase21-h,1.0,1.0,1.0,137.31362223625183,66.86734580993652,9485.0,34284.0,10.0,82.0,1.524390243902439,125.0,58.0,7.982036113739014,22256.0
treevada,xml,ase21-h,1.0,1.0,1.0,157.15419459342957,69.26647067070007,9485.0,34448.0,10.0,82.0,1.524390243902439,125.0,58.0,7.969836473464966,22084.0
treevada,xml,ase21-h,1.0,1.0,1.0,142.34810853004456,64.06555032730103,9485.0,34372.0,10.0,82.0,1.524390243902439,125.0,58.0,7.863500118255615,22196.0
treevada,xml,ase21-h,1.0,1.0,1.0,153.04801535606384,68.80748987197876,9485.0,34200.0,10.0,82.0,1.524390243902439,125.0,58.0,8.001441717147827,22396.0
treevada,xml,ase21-h,1.0,1.0,1.0,140.01790475845337,67.20471334457397,9485.0,34320.0,10.0,82.0,1.524390243902439,125.0,58.0,7.9034929275512695,22476.0
treevada,xml,ase21-h,1.0,1.0,1.0,150.4070281982422,67.488450050354,9485.0,34404.0,10.0,82.0,1.524390243902439,125.0,58.0,7.790457248687744,22508.0
treevada,xml,ase21-h,1.0,1.0,1.0,140.74313521385193,66.98291993141174,9485.0,34332.0,10.0,82.0,1.524390243902439,125.0,58.0,9.139850854873657,22124.0
treevada,xml,ase21-h,1.0,1.0,1.0,140.95734453201294,69.26036262512207,9485.0,34448.0,10.0,82.0,1.524390243902439,125.0,58.0,7.871076583862305,22176.0
treevada,xml,r1,1.0,1.0,1.0,222.11203384399414,86.12703251838684,10822.0,80020.0,9.0,78.0,2.0,156.0,58.0,13.765310287475586,24692.0
treevada,xml,r1,1.0,1.0,1.0,223.57931756973267,89.23445296287537,10822.0,80136.0,9.0,78.0,2.0,156.0,58.0,19.119375467300415,24120.0
treevada,xml,r1,1.0,1.0,1.0,225.416734457016,90.2553870677948,10822.0,79820.0,9.0,78.0,2.0,156.0,58.0,14.171126365661621,24544.0
treevada,xml,r1,1.0,1.0,1.0,223.6608304977417,86.80540370941162,10822.0,80052.0,9.0,78.0,2.0,156.0,58.0,13.779489517211914,24164.0
treevada,xml,r1,1.0,1.0,1.0,225.9769003391266,86.97908639907837,10822.0,79984.0,9.0,78.0,2.0,156.0,58.0,14.327467918395996,24000.0
treevada,xml,r1,1.0,1.0,1.0,229.69716835021973,88.05465054512024,10822.0,80000.0,9.0,78.0,2.0,156.0,58.0,18.4907808303833,24580.0
treevada,xml,r1,1.0,1.0,1.0,224.40442991256714,88.47728538513184,10822.0,79884.0,9.0,78.0,2.0,156.0,58.0,17.273864030838013,24016.0
treevada,xml,r1,1.0,1.0,1.0,222.1381425857544,87.88430666923523,10822.0,79848.0,9.0,78.0,2.0,156.0,58.0,18.30522584915161,24160.0
treevada,xml,r1,1.0,1.0,1.0,221.6785705089569,87.40196490287781,10822.0,80032.0,9.0,78.0,2.0,156.0,58.0,13.66469430923462,24624.0
treevada,xml,r1,1.0,1.0,1.0,225.37172102928162,86.59370827674866,10822.0,79876.0,9.0,78.0,2.0,156.0,58.0,15.767958402633667,24152.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,201.84253096580505,95.66126251220703,11842.0,66008.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.405459880828857,24468.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,198.22117710113525,89.19189500808716,11842.0,66176.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.354777574539185,23968.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,208.65773272514343,94.10393047332764,11842.0,66040.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.42556381225586,24556.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,213.1230809688568,98.25069642066956,11842.0,65848.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.63983702659607,24540.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,208.4303686618805,97.12664103507996,11842.0,65764.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.33975100517273,24548.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,213.5936942100525,98.5929811000824,11842.0,65728.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.654779195785522,24560.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,207.79590010643005,94.4537091255188,11842.0,65736.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.382883071899414,24264.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,205.90611267089844,92.2907886505127,11842.0,65768.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.434480905532837,24676.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,207.49826788902283,96.02830219268799,11842.0,65788.0,11.0,86.0,2.2906976744186047,197.0,58.0,13.299632787704468,24720.0
treevada,xml,r2,1.0,0.902,0.9484752891692955,208.1325123310089,93.19729161262512,11842.0,65968.0,11.0,86.0,2.2906976744186047,197.0,58.0,14.127488374710083,24612.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,358.4495327472687,332.1051137447357,19005.0,40864.0,19.0,141.0,1.3900709219858156,196.0,83.0,93.09515523910522,30820.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,362.43051314353943,336.31208992004395,19005.0,40816.0,19.0,141.0,1.3900709219858156,196.0,83.0,87.2574737071991,30220.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,359.5409007072449,333.6194896697998,19005.0,40852.0,19.0,141.0,1.3900709219858156,196.0,83.0,92.43191957473755,29708.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,350.5633087158203,325.45332956314087,19005.0,40956.0,19.0,141.0,1.3900709219858156,196.0,83.0,101.05140733718872,30692.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,349.6743597984314,324.1966688632965,19005.0,40956.0,19.0,141.0,1.3900709219858156,196.0,83.0,101.55479502677917,29828.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,345.4360582828522,319.7607226371765,19005.0,40792.0,19.0,141.0,1.3900709219858156,196.0,83.0,98.49851250648499,30536.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,365.7360370159149,340.09213495254517,19005.0,40960.0,19.0,141.0,1.3900709219858156,196.0,83.0,104.57651853561401,29784.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,364.0233974456787,338.09855484962463,19005.0,40916.0,19.0,141.0,1.3900709219858156,196.0,83.0,86.58860611915588,31112.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,358.6191408634186,333.84853506088257,19005.0,40896.0,19.0,141.0,1.3900709219858156,196.0,83.0,102.52064323425293,30480.0
treevada,curl,ase21-r0,0.798,0.706,0.7491861702127659,363.8940267562866,338.33922028541565,19005.0,40936.0,19.0,141.0,1.3900709219858156,196.0,83.0,100.11666297912598,29796.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,367.9144961833954,338.4266366958618,21140.0,41160.0,18.0,135.0,1.3777777777777778,186.0,82.0,85.40448999404907,29732.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,390.98966240882874,360.67891454696655,21140.0,41072.0,18.0,135.0,1.3777777777777778,186.0,82.0,84.80495548248291,29768.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,394.1338427066803,363.26818680763245,21140.0,41200.0,18.0,135.0,1.3777777777777778,186.0,82.0,93.50066876411438,28940.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,391.60130524635315,361.03775548934937,21140.0,41224.0,18.0,135.0,1.3777777777777778,186.0,82.0,94.65956377983093,29988.0
